epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,46205.5,1.40458,0.87939,0.93705,0.87531,0.74612,0.81199,0.60085,1.43629,0.87942,0.9622,4.998e-05,4.998e-05,4.998e-05
185,46409.8,1.39268,0.87206,0.93384,0.88643,0.74288,0.81301,0.60292,1.43046,0.8731,0.96208,4.704e-05,4.704e-05,4.704e-05
186,46546,1.39704,0.8778,0.93652,0.87395,0.75104,0.81797,0.60864,1.43315,0.8702,0.96116,4.41e-05,4.41e-05,4.41e-05
187,46855.2,1.38365,0.86089,0.93576,0.84576,0.76495,0.81666,0.60588,1.4328,0.87147,0.96222,4.116e-05,4.116e-05,4.116e-05
188,47031.4,1.37292,0.85769,0.93098,0.85941,0.76,0.81488,0.60338,1.42927,0.87212,0.96129,3.822e-05,3.822e-05,3.822e-05
189,47136.7,1.4275,0.88955,0.94223,0.85357,0.74556,0.80814,0.59999,1.43703,0.88624,0.96479,3.528e-05,3.528e-05,3.528e-05
190,47468.2,1.4186,0.87964,0.93616,0.86809,0.7284,0.80573,0.60063,1.43471,0.89083,0.96527,3.234e-05,3.234e-05,3.234e-05
191,47579.1,1.4,0.86465,0.93184,0.86227,0.73763,0.8065,0.60142,1.43347,0.88523,0.96467,2.94e-05,2.94e-05,2.94e-05
192,47680.7,1.40424,0.86262,0.93449,0.86279,0.74118,0.80771,0.60416,1.43456,0.88106,0.96425,2.646e-05,2.646e-05,2.646e-05
193,47831.5,1.38923,0.85766,0.9303,0.85642,0.74511,0.80912,0.60354,1.43027,0.8816,0.96283,2.352e-05,2.352e-05,2.352e-05
194,47939.9,1.38595,0.8546,0.93088,0.87072,0.73411,0.80556,0.59777,1.42836,0.87799,0.961,2.058e-05,2.058e-05,2.058e-05
195,48061.6,1.39512,0.86021,0.93433,0.85642,0.74093,0.80615,0.59928,1.43074,0.8761,0.96213,1.764e-05,1.764e-05,1.764e-05
196,48168.3,1.39353,0.85667,0.92926,0.86339,0.73642,0.80519,0.59821,1.43027,0.87909,0.9623,1.47e-05,1.47e-05,1.47e-05
197,48267.3,1.40443,0.86151,0.93887,0.85672,0.73851,0.8036,0.5964,1.43044,0.8821,0.96218,1.176e-05,1.176e-05,1.176e-05
198,48834,1.39221,0.85407,0.93106,0.83815,0.75052,0.80522,0.5982,1.4315,0.87865,0.96283,8.82e-06,8.82e-06,8.82e-06
