epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,6129.69,1.56048,1.09439,0.94554,0.72227,0.62578,0.67904,0.47531,1.55822,1.05956,0.95594,0.0003087,0.0003087,0.0003087
97,6192.5,1.54389,1.06713,0.94391,0.77366,0.60602,0.67848,0.45951,1.58307,1.06574,0.95964,0.00030576,0.00030576,0.00030576
98,6257,1.56757,1.08853,0.94771,0.76475,0.61086,0.69264,0.48659,1.55002,1.06377,0.95526,0.00030282,0.00030282,0.00030282
99,6319.54,1.5501,1.0867,0.94904,0.7538,0.61189,0.6847,0.47394,1.57394,1.07101,0.96091,0.00029988,0.00029988,0.00029988
100,6385.84,1.54719,1.07066,0.94318,0.77056,0.62006,0.68786,0.47859,1.54991,1.0568,0.95507,0.00029694,0.00029694,0.00029694
101,6448.23,1.53357,1.05817,0.94288,0.76868,0.62599,0.69138,0.4879,1.55235,1.05504,0.9584,0.000294,0.000294,0.000294
102,6508.44,1.53509,1.07932,0.94275,0.733,0.64035,0.69987,0.49178,1.52428,1.05108,0.95192,0.00029106,0.00029106,0.00029106
103,6568.91,1.53701,1.06606,0.9475,0.78166,0.60826,0.69673,0.48515,1.54503,1.0505,0.95467,0.00028812,0.00028812,0.00028812
104,6629.06,1.54141,1.06486,0.93909,0.77562,0.62327,0.69534,0.48945,1.54573,1.0447,0.95604,0.00028518,0.00028518,0.00028518
105,6696.33,1.54577,1.07236,0.94582,0.71821,0.65898,0.7055,0.48851,1.55351,1.03368,0.9578,0.00028224,0.00028224,0.00028224
106,6772.55,1.54183,1.06653,0.94147,0.75046,0.6511,0.70217,0.49684,1.52988,1.03561,0.95266,0.0002793,0.0002793,0.0002793
107,6835.24,1.52089,1.04681,0.94466,0.77513,0.62397,0.69889,0.49349,1.53991,1.03797,0.95342,0.00027636,0.00027636,0.00027636
108,6901.46,1.53922,1.05892,0.9435,0.74469,0.63245,0.69175,0.47955,1.55446,1.04095,0.95592,0.00027342,0.00027342,0.00027342
109,6965.5,1.52176,1.04683,0.94034,0.75013,0.64703,0.70038,0.49272,1.51928,1.03323,0.94925,0.00027048,0.00027048,0.00027048
110,7027.52,1.52014,1.03224,0.93993,0.76483,0.65131,0.70405,0.48728,1.54828,1.04032,0.95434,0.00026754,0.00026754,0.00026754
111,7096.53,1.52086,1.04054,0.93439,0.76544,0.64295,0.70593,0.49492,1.53546,1.03823,0.95049,0.0002646,0.0002646,0.0002646
112,7157.33,1.51403,1.03103,0.93256,0.79163,0.64343,0.70754,0.49769,1.53124,1.02019,0.95079,0.00026166,0.00026166,0.00026166
113,7217.99,1.53467,1.04704,0.94106,0.7674,0.65441,0.70761,0.49769,1.54022,1.03156,0.95488,0.00025872,0.00025872,0.00025872
114,7279.63,1.52103,1.04131,0.94188,0.754,0.66174,0.71585,0.50282,1.53359,1.02822,0.95224,0.00025578,0.00025578,0.00025578
115,7344.53,1.52662,1.03652,0.93801,0.78448,0.63692,0.71138,0.49263,1.55142,1.02239,0.95579,0.00025284,0.00025284,0.00025284
116,7407.64,1.50904,1.02574,0.93881,0.70525,0.66108,0.709,0.49553,1.53186,1.0248,0.95075,0.0002499,0.0002499,0.0002499
117,7471.96,1.52309,1.03041,0.9333,0.75889,0.65189,0.71148,0.50321,1.53448,1.0116,0.95029,0.00024696,0.00024696,0.00024696
118,7534.68,1.53982,1.04482,0.94276,0.73037,0.65738,0.71155,0.49901,1.52959,1.02662,0.94975,0.00024402,0.00024402,0.00024402
119,7601.48,1.52105,1.02939,0.93266,0.74646,0.66258,0.71676,0.49875,1.53692,1.02485,0.95195,0.00024108,0.00024108,0.00024108
120,7668.3,1.50688,1.02116,0.93594,0.83548,0.62333,0.71572,0.5134,1.51964,1.0086,0.94657,0.00023814,0.00023814,0.00023814
121,7728.8,1.50434,1.00479,0.94154,0.75485,0.65133,0.71552,0.50318,1.52906,1.01631,0.95008,0.0002352,0.0002352,0.0002352
122,7791.27,1.51567,1.02417,0.93847,0.75665,0.65487,0.71343,0.49852,1.54204,1.01116,0.95086,0.00023226,0.00023226,0.00023226
123,7857.94,1.51138,1.01156,0.93794,0.75443,0.66087,0.71463,0.5051,1.52552,1.01549,0.94988,0.00022932,0.00022932,0.00022932
124,7921.24,1.52688,1.0179,0.93776,0.74753,0.6583,0.71233,0.50311,1.52482,1.01764,0.9474,0.00022638,0.00022638,0.00022638
125,7985.29,1.4929,0.99997,0.93367,0.75426,0.65155,0.70977,0.50299,1.52557,1.01525,0.94873,0.00022344,0.00022344,0.00022344
126,8049.64,1.49443,0.99916,0.92853,0.78127,0.66425,0.72692,0.51248,1.52642,0.99727,0.94987,0.0002205,0.0002205,0.0002205
127,8109.89,1.50952,1.00958,0.93439,0.75498,0.66002,0.72193,0.51105,1.52772,0.99533,0.94789,0.00021756,0.00021756,0.00021756
128,8170.27,1.5133,1.00994,0.93498,0.75537,0.67279,0.72746,0.52174,1.49732,0.99579,0.94397,0.00021462,0.00021462,0.00021462
129,8230.63,1.50324,1.00432,0.92847,0.78764,0.65969,0.72035,0.51712,1.50903,0.99352,0.94224,0.00021168,0.00021168,0.00021168
130,8302.61,1.51939,1.0158,0.93142,0.80445,0.64729,0.72399,0.5141,1.51207,0.9912,0.94435,0.00020874,0.00020874,0.00020874
131,8367.69,1.5114,1.00881,0.93391,0.76844,0.67304,0.72643,0.51945,1.50084,0.99,0.94378,0.0002058,0.0002058,0.0002058
132,8430.3,1.49212,1.00357,0.93713,0.76207,0.66044,0.73066,0.509,1.51826,0.99989,0.94672,0.00020286,0.00020286,0.00020286
133,8492.72,1.50329,1.00635,0.93676,0.77774,0.67295,0.73063,0.51683,1.512,0.99096,0.94515,0.00019992,0.00019992,0.00019992
134,8557.57,1.51622,1.0048,0.93415,0.77801,0.65596,0.72376,0.51477,1.50579,0.98473,0.94544,0.00019698,0.00019698,0.00019698
135,8618.01,1.50473,1.00447,0.92886,0.79366,0.65612,0.72567,0.50898,1.52464,0.9912,0.94583,0.00019404,0.00019404,0.00019404
136,8681.34,1.48197,0.98011,0.92361,0.77092,0.67032,0.7304,0.51654,1.50424,0.98381,0.94497,0.0001911,0.0001911,0.0001911
137,8742.12,1.50562,1.0142,0.9296,0.78352,0.67574,0.73172,0.51766,1.51486,0.99229,0.94731,0.00018816,0.00018816,0.00018816
138,8802.46,1.489,0.98012,0.92874,0.77731,0.68464,0.73857,0.52397,1.50659,0.97748,0.94591,0.00018522,0.00018522,0.00018522
139,8862.9,1.46194,0.9679,0.92846,0.80799,0.66202,0.73404,0.52326,1.51015,0.97807,0.94554,0.00018228,0.00018228,0.00018228
140,8925.45,1.49438,1.00302,0.93001,0.78381,0.66902,0.73403,0.51139,1.51415,0.98131,0.94655,0.00017934,0.00017934,0.00017934
141,8990.34,1.49595,0.98518,0.92842,0.81385,0.64996,0.73409,0.51842,1.51397,0.9898,0.94686,0.0001764,0.0001764,0.0001764
142,9053.87,1.48871,0.98418,0.9263,0.8098,0.66779,0.73701,0.52235,1.51311,0.97677,0.94543,0.00017346,0.00017346,0.00017346
143,9116.57,1.47602,0.97435,0.92833,0.81279,0.67027,0.73736,0.52394,1.52269,0.97423,0.94881,0.00017052,0.00017052,0.00017052
144,9179.1,1.49843,0.98082,0.93107,0.76691,0.68243,0.73866,0.52898,1.49527,0.97582,0.94338,0.00016758,0.00016758,0.00016758
145,9241.82,1.47847,0.96211,0.92711,0.8145,0.6731,0.7446,0.53141,1.4997,0.97109,0.94516,0.00016464,0.00016464,0.00016464
146,9302.11,1.46512,0.96933,0.92555,0.79766,0.67236,0.7396,0.52797,1.50243,0.97773,0.94403,0.0001617,0.0001617,0.0001617
147,9362.34,1.45679,0.96916,0.92386,0.78516,0.68965,0.74294,0.51909,1.51117,0.97277,0.94601,0.00015876,0.00015876,0.00015876
148,9431.27,1.47593,0.96665,0.92851,0.79938,0.68311,0.74173,0.52745,1.49989,0.96135,0.94179,0.00015582,0.00015582,0.00015582
149,9491.49,1.46052,0.96486,0.9231,0.78638,0.68225,0.73953,0.52424,1.48815,0.96673,0.94048,0.00015288,0.00015288,0.00015288
150,9552.01,1.4825,0.96817,0.92647,0.80156,0.66725,0.74095,0.52461,1.49417,0.96395,0.94001,0.00014994,0.00014994,0.00014994
151,9617.21,1.48394,0.98055,0.92367,0.7916,0.67368,0.74276,0.53032,1.4859,0.96089,0.93865,0.000147,0.000147,0.000147
152,9679.64,1.45712,0.96258,0.92272,0.78225,0.68406,0.73771,0.52539,1.49028,0.96172,0.94085,0.00014406,0.00014406,0.00014406
153,9739.83,1.46998,0.96519,0.92756,0.80492,0.67824,0.74722,0.52735,1.49636,0.96097,0.94211,0.00014112,0.00014112,0.00014112
154,9804.96,1.46265,0.95278,0.92855,0.79824,0.67584,0.74533,0.52991,1.48939,0.9586,0.94213,0.00013818,0.00013818,0.00013818
155,9866.84,1.46445,0.95543,0.92155,0.81817,0.66553,0.74452,0.52688,1.50014,0.959,0.94329,0.00013524,0.00013524,0.00013524
156,9928.91,1.45891,0.95618,0.92447,0.78058,0.68837,0.74304,0.52878,1.49582,0.95534,0.94333,0.0001323,0.0001323,0.0001323
157,9989.26,1.46273,0.96008,0.92369,0.77364,0.69382,0.74405,0.53002,1.49993,0.95914,0.94262,0.00012936,0.00012936,0.00012936
158,10055.3,1.46106,0.94822,0.92388,0.83066,0.6865,0.75248,0.53771,1.49418,0.94684,0.94095,0.00012642,0.00012642,0.00012642
159,10121.4,1.46962,0.96178,0.9264,0.81272,0.67804,0.74809,0.53273,1.48651,0.94739,0.94029,0.00012348,0.00012348,0.00012348
160,10189,1.4463,0.94542,0.92622,0.8237,0.67061,0.74616,0.53487,1.48589,0.94398,0.94066,0.00012054,0.00012054,0.00012054
161,10249.6,1.46616,0.95124,0.92342,0.8278,0.66643,0.74291,0.53023,1.48511,0.95325,0.93987,0.0001176,0.0001176,0.0001176
162,10309.8,1.45207,0.9482,0.92273,0.85018,0.66903,0.75261,0.53273,1.4927,0.94896,0.94043,0.00011466,0.00011466,0.00011466
163,10373,1.46062,0.9531,0.92097,0.80821,0.69119,0.75435,0.53854,1.48056,0.9485,0.93869,0.00011172,0.00011172,0.00011172
164,10435.2,1.45045,0.95006,0.92154,0.81336,0.68432,0.74947,0.54089,1.47027,0.94254,0.93707,0.00010878,0.00010878,0.00010878
165,10496,1.44989,0.94857,0.91611,0.82659,0.68089,0.75367,0.53713,1.48385,0.93969,0.93963,0.00010584,0.00010584,0.00010584
166,10556.7,1.46239,0.94899,0.9254,0.81488,0.68915,0.75056,0.53287,1.48994,0.94757,0.94058,0.0001029,0.0001029,0.0001029
167,10618.4,1.4649,0.94971,0.92226,0.81046,0.69486,0.75161,0.53522,1.47321,0.94611,0.93767,9.996e-05,9.996e-05,9.996e-05
168,10681.8,1.47219,0.95207,0.9206,0.81401,0.68648,0.75451,0.53546,1.47901,0.94542,0.9378,9.702e-05,9.702e-05,9.702e-05
169,10742.6,1.44218,0.93612,0.91842,0.80928,0.69143,0.74872,0.53467,1.47475,0.93567,0.93736,9.408e-05,9.408e-05,9.408e-05
170,10808.1,1.45535,0.95013,0.91863,0.81094,0.68366,0.74328,0.53456,1.47702,0.94018,0.93755,9.114e-05,9.114e-05,9.114e-05
171,10875.5,1.44557,0.93918,0.91841,0.81347,0.69041,0.74957,0.53389,1.47636,0.93268,0.93661,8.82e-05,8.82e-05,8.82e-05
172,10939,1.44982,0.94201,0.92028,0.81888,0.67594,0.75004,0.53615,1.47265,0.93556,0.93626,8.526e-05,8.526e-05,8.526e-05
173,11005.7,1.46141,0.94365,0.91733,0.81407,0.68993,0.75362,0.5358,1.47165,0.93412,0.93523,8.232e-05,8.232e-05,8.232e-05
174,11068.6,1.4313,0.92103,0.92058,0.81449,0.7003,0.75616,0.54185,1.47017,0.93093,0.93493,7.938e-05,7.938e-05,7.938e-05
175,11133.9,1.44483,0.93439,0.92044,0.83899,0.68714,0.75671,0.53904,1.47823,0.93297,0.93536,7.644e-05,7.644e-05,7.644e-05
176,11198.5,1.45018,0.9404,0.91895,0.82367,0.68042,0.75263,0.53962,1.46696,0.93484,0.93447,7.35e-05,7.35e-05,7.35e-05
177,11261.8,1.44721,0.9346,0.91588,0.82375,0.68351,0.75022,0.53668,1.47399,0.93692,0.93506,7.056e-05,7.056e-05,7.056e-05
178,11325,1.4499,0.9387,0.91762,0.82454,0.68472,0.75207,0.53925,1.47058,0.93172,0.93531,6.762e-05,6.762e-05,6.762e-05
179,11388.8,1.4231,0.91616,0.91536,0.81952,0.69154,0.75636,0.53785,1.47498,0.92511,0.93552,6.468e-05,6.468e-05,6.468e-05
180,11450.3,1.4315,0.91895,0.91803,0.82046,0.68926,0.75644,0.53915,1.46977,0.93114,0.93482,6.174e-05,6.174e-05,6.174e-05
181,11512.8,1.42835,0.92501,0.91583,0.8353,0.66997,0.74454,0.5338,1.481,0.94031,0.93611,5.88e-05,5.88e-05,5.88e-05
182,11573.4,1.43291,0.91621,0.91703,0.78659,0.69962,0.75485,0.53967,1.47145,0.93614,0.93551,5.586e-05,5.586e-05,5.586e-05
183,11636.8,1.43064,0.92359,0.91596,0.82277,0.68824,0.75056,0.53611,1.47591,0.92911,0.93687,5.292e-05,5.292e-05,5.292e-05
